Unnamed: 0,Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,Trip_Duration_in_min
415,515,2015-10-01 19:11:25,2015-10-01 19:20:00,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595966,-74.044247311,24705,Subscriber,1970.0,1,9
416,479,2015-10-01 19:15:18,2015-10-01 19:23:17,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24429,Customer,1984.0,0,8
417,209,2015-10-01 19:15:23,2015-10-01 19:18:53,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,24709,Subscriber,1986.0,1,3
418,403,2015-10-01 19:15:32,2015-10-01 19:22:15,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24579,Subscriber,1982.0,1,7
419,457,2015-10-01 19:15:35,2015-10-01 19:23:13,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24538,Customer,1984.0,0,8
420,319,2015-10-01 19:15:44,2015-10-01 19:21:04,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24484,Customer,1984.0,0,5
421,494,2015-10-01 19:16:19,2015-10-01 19:24:34,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24487,Subscriber,1984.0,1,8
422,409,2015-10-01 19:16:43,2015-10-01 19:23:32,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24644,Customer,1984.0,0,7
423,219,2015-10-01 19:16:54,2015-10-01 19:20:34,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24649,Subscriber,1973.0,1,4
424,379,2015-10-01 19:16:55,2015-10-01 19:23:14,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,24477,Customer,1984.0,0,6
425,154,2015-10-01 19:22:34,2015-10-01 19:25:09,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,24579,Subscriber,1982.0,1,3
426,329,2015-10-01 19:23:25,2015-10-01 19:28:54,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24625,Subscriber,1970.0,1,5
427,252,2015-10-01 19:26:24,2015-10-01 19:30:37,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,24431,Subscriber,1971.0,1,4
428,286,2015-10-01 19:27:33,2015-10-01 19:32:20,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24720,Subscriber,1984.0,1,5
429,294,2015-10-01 19:33:18,2015-10-01 19:38:12,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,24623,Subscriber,1986.0,1,5
430,507,2015-10-01 19:34:31,2015-10-01 19:42:59,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24392,Subscriber,1990.0,2,8
431,599,2015-10-01 19:34:46,2015-10-01 19:44:46,3195,Sip Ave,40.730742625306576,-74.06378388404845,3209,Brunswick St,40.7241765,-74.05065640000001,24679,Subscriber,1989.0,1,10
432,166,2015-10-01 19:35:02,2015-10-01 19:37:49,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24651,Subscriber,1978.0,1,3
433,232,2015-10-01 19:35:20,2015-10-01 19:39:13,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,24616,Subscriber,1970.0,1,4
434,819,2015-10-01 19:36:23,2015-10-01 19:50:03,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3210,Pershing Field,40.742677141,-74.051788633,24701,Subscriber,1981.0,1,14
435,387,2015-10-01 19:36:54,2015-10-01 19:43:22,3185,City Hall,40.7177325,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,24412,Subscriber,1976.0,2,6
436,50575,2015-10-01 19:36:57,2015-10-02 09:39:52,3185,City Hall,40.7177325,-74.04384499999999,3192,Liberty Light Rail,40.7112423,-74.0557013,24605,Subscriber,1982.0,2,843
437,256,2015-10-01 19:45:42,2015-10-01 19:49:59,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1991.0,1,4
438,160,2015-10-01 19:47:37,2015-10-01 19:50:17,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24537,Subscriber,1982.0,1,3
439,534,2015-10-01 19:48:20,2015-10-01 19:57:15,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24483,Subscriber,1984.0,1,9
440,731,2015-10-01 19:53:30,2015-10-01 20:05:41,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.03210820000001,24397,Subscriber,1977.0,2,12
441,190,2015-10-01 19:56:37,2015-10-01 19:59:47,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,24508,Subscriber,1991.0,1,3
442,1259,2015-10-01 19:58:55,2015-10-01 20:19:54,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.04384499999999,24488,Subscriber,1982.0,1,21
443,285,2015-10-01 20:01:12,2015-10-01 20:05:57,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24581,Subscriber,1963.0,1,5
444,275,2015-10-01 20:01:25,2015-10-01 20:06:01,3199,Newport Pkwy,40.7287448,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,24553,Subscriber,1980.0,1,5
445,513,2015-10-01 20:02:47,2015-10-01 20:11:20,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24493,Customer,1984.0,0,9
446,598,2015-10-01 20:02:53,2015-10-01 20:12:51,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3183,Exchange Place,40.7162469,-74.0334588,24645,Subscriber,1991.0,1,10
447,588,2015-10-01 20:03:01,2015-10-01 20:12:50,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3183,Exchange Place,40.7162469,-74.0334588,24472,Subscriber,1991.0,1,10
448,1236,2015-10-01 20:03:13,2015-10-01 20:23:50,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,24641,Customer,1984.0,0,21
449,463,2015-10-01 20:03:33,2015-10-01 20:11:17,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24546,Subscriber,1977.0,1,8
450,439,2015-10-01 20:03:48,2015-10-01 20:11:07,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24407,Subscriber,1974.0,1,7
451,171,2015-10-01 20:06:25,2015-10-01 20:09:17,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,24564,Subscriber,1977.0,1,3
452,84,2015-10-01 20:08:35,2015-10-01 20:10:00,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24479,Subscriber,1987.0,1,1
453,370,2015-10-01 20:16:28,2015-10-01 20:22:39,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24408,Subscriber,1980.0,1,6
454,1242,2015-10-01 20:16:34,2015-10-01 20:37:16,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.03210820000001,24472,Subscriber,1991.0,1,21
455,1241,2015-10-01 20:16:42,2015-10-01 20:37:23,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.03210820000001,24645,Subscriber,1991.0,1,21
456,688,2015-10-01 20:19:59,2015-10-01 20:31:28,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24688,Subscriber,1989.0,2,11
457,783,2015-10-01 20:24:30,2015-10-01 20:37:33,3210,Pershing Field,40.742677141,-74.051788633,3194,McGinley Square,40.7253399253558,-74.06762212514876,24456,Subscriber,1981.0,1,13
458,284,2015-10-01 20:24:52,2015-10-01 20:29:37,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24536,Subscriber,1980.0,1,5
459,319,2015-10-01 20:26:11,2015-10-01 20:31:31,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24608,Subscriber,1968.0,1,5
460,204,2015-10-01 20:28:54,2015-10-01 20:32:18,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543,24570,Subscriber,1986.0,1,3
461,318,2015-10-01 20:32:19,2015-10-01 20:37:38,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24533,Subscriber,1980.0,1,5
462,463,2015-10-01 20:32:49,2015-10-01 20:40:33,3194,McGinley Square,40.7253399253558,-74.06762212514876,3220,5 Corners Library,40.73496102000952,-74.05950307846071,24431,Subscriber,1960.0,1,8
463,159,2015-10-01 20:33:19,2015-10-01 20:35:59,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,24543,Subscriber,1991.0,1,3
464,312,2015-10-01 20:34:16,2015-10-01 20:39:28,3187,Warren St,40.721123600000006,-74.03805095,3199,Newport Pkwy,40.7287448,-74.03210820000001,24553,Subscriber,1980.0,1,5
465,622,2015-10-01 20:38:14,2015-10-01 20:48:37,3195,Sip Ave,40.730742625306576,-74.06378388404845,3215,Central Ave,40.7467299,-74.0492509,24504,Subscriber,1983.0,1,10
466,548,2015-10-01 20:39:50,2015-10-01 20:48:58,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24602,Customer,1984.0,0,9
467,506,2015-10-01 20:40:09,2015-10-01 20:48:35,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,24466,Customer,1984.0,0,8
468,285,2015-10-01 20:40:21,2015-10-01 20:45:06,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,24649,Subscriber,1978.0,1,5
469,282,2015-10-01 20:45:56,2015-10-01 20:50:38,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24535,Subscriber,1986.0,1,5
470,340,2015-10-01 20:47:34,2015-10-01 20:53:14,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24558,Subscriber,1978.0,1,6
471,325,2015-10-01 20:47:48,2015-10-01 20:53:14,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24496,Subscriber,1986.0,2,5
472,303,2015-10-01 20:52:12,2015-10-01 20:57:16,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,24533,Subscriber,1980.0,1,5
473,516,2015-10-01 20:53:31,2015-10-01 21:02:08,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,24587,Customer,1984.0,0,9
474,350,2015-10-01 20:54:01,2015-10-01 20:59:52,3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,24658,Subscriber,1991.0,1,6
475,364,2015-10-01 20:55:19,2015-10-01 21:01:24,3195,Sip Ave,40.730742625306576,-74.06378388404845,3212,Christ Hospital,40.734785818,-74.050443636,24403,Subscriber,1988.0,1,6
476,407,2015-10-01 20:55:26,2015-10-01 21:02:14,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24549,Subscriber,1972.0,1,7
477,420,2015-10-01 20:55:31,2015-10-01 21:02:32,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,24566,Customer,1984.0,0,7
478,878,2015-10-01 20:56:23,2015-10-01 21:11:02,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,17653,Subscriber,1977.0,2,15
479,434,2015-10-01 20:56:31,2015-10-01 21:03:46,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,24620,Subscriber,1975.0,2,7
480,456,2015-10-01 20:56:58,2015-10-01 21:04:34,3185,City Hall,40.7177325,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,24488,Subscriber,1987.0,2,8
481,308,2015-10-01 21:00:28,2015-10-01 21:05:36,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24476,Subscriber,1977.0,1,5
482,168,2015-10-01 21:02:57,2015-10-01 21:05:45,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,24452,Subscriber,1989.0,2,3
483,203,2015-10-01 21:07:37,2015-10-01 21:11:00,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24535,Subscriber,1986.0,1,3
484,200,2015-10-01 21:08:42,2015-10-01 21:12:03,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3187,Warren St,40.721123600000006,-74.03805095,24407,Subscriber,1989.0,2,3
485,122,2015-10-01 21:09:39,2015-10-01 21:11:42,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24714,Subscriber,1983.0,1,2
486,392,2015-10-01 21:16:15,2015-10-01 21:22:47,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,24594,Subscriber,1984.0,2,7
487,567,2015-10-01 21:16:22,2015-10-01 21:25:49,3202,Newport PATH,40.7272235,-74.03375890000001,3183,Exchange Place,40.7162469,-74.0334588,24549,Subscriber,1991.0,1,9
488,570,2015-10-01 21:16:34,2015-10-01 21:26:04,3202,Newport PATH,40.7272235,-74.03375890000001,3183,Exchange Place,40.7162469,-74.0334588,24498,Subscriber,1991.0,1,10
489,597,2015-10-01 21:21:00,2015-10-01 21:30:58,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595966,-74.044247311,24497,Subscriber,1960.0,1,10
490,187,2015-10-01 21:25:12,2015-10-01 21:28:20,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.7287448,-74.03210820000001,24571,Subscriber,1986.0,1,3
491,231,2015-10-01 21:25:37,2015-10-01 21:29:29,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,24651,Subscriber,1986.0,1,4
492,358,2015-10-01 21:28:20,2015-10-01 21:34:18,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.047726625,24406,Subscriber,1981.0,1,6
493,443,2015-10-01 21:29:48,2015-10-01 21:37:11,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,24644,Subscriber,1977.0,2,7
494,303,2015-10-01 21:30:12,2015-10-01 21:35:16,3206,Hilltop,40.7311689,-74.0575736,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24521,Subscriber,1984.0,2,5
495,487,2015-10-01 21:32:26,2015-10-01 21:40:33,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24509,Subscriber,1985.0,2,8
496,201,2015-10-01 21:33:19,2015-10-01 21:36:40,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.730742625306576,-74.06378388404845,24616,Subscriber,1986.0,1,3
497,243,2015-10-01 21:35:02,2015-10-01 21:39:05,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,24549,Subscriber,1988.0,1,4
498,195,2015-10-01 21:44:10,2015-10-01 21:47:26,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,24408,Subscriber,1964.0,1,3
499,173,2015-10-01 21:50:41,2015-10-01 21:53:35,3195,Sip Ave,40.730742625306576,-74.06378388404845,3206,Hilltop,40.7311689,-74.0575736,24433,Subscriber,1988.0,1,3
