ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
758656,https://www.airbnb.com/rooms/758656,Rental unit in Buenos Aires · ?4.88 · 1 bedroom · 3 beds · 1 bath,3464544,Jonathan_kremer,9/4/2012,"Buenos Aires, Argentina",within an hour,100%,t,Almagro,-34.60096,-58.43031,Entire rental unit,4,1 bath,3.0,3,1125,74,12/9/2012,11/26/2023,4.88,"[-58.43031, -34.60096]",47.0,USD,"['Hair dryer', 'Shampoo', 'Bidet', 'Hot water', 'Free washer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'C"
761831,https://www.airbnb.com/rooms/761831,Rental unit in Buenos Aires · ?4.67 · 1 bedroom · 1 bed · 1 bath,3334331,Aida,8/21/2012,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5854,-58.42507,Entire rental unit,2,1 bath,1.0,5,180,3,9/4/2018,11/21/2022,4.67,"[-58.42507, -34.5854]",78.0,USD,"['Hair dryer', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper']"
763207,https://www.airbnb.com/rooms/763207,Rental unit in Buenos Aires · ?4.82 · 1 bedroom · 1 bed · 1.5 baths,1409800,Mariano,11/15/2011,"Buenos Aires, Argentina",within an hour,100%,t,Colegiales,-34.57801,-58.44076,Entire rental unit,2,1.5 baths,1.0,1,1125,68,12/3/2012,11/29/2023,4.82,"[-58.44076, -34.57801]",90.0,USD,"['Shampoo', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook"
767912,https://www.airbnb.com/rooms/767912,Rental unit in Buenos Aires · ?4.89 · 2 bedrooms · 2 beds · 2 baths,4048085,Carlos,11/3/2012,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.57203,-58.41942,Entire rental unit,4,2 baths,2.0,7,60,44,11/25/2012,11/14/2023,4.89,"[-58.41942, -34.57203]",74.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'LH conditioner', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iro"
767957,https://www.airbnb.com/rooms/767957,Home in Buenos Aires · ?4.88 · 1 bedroom · 2 beds · 1 shared bath,1864747,Irina,3/5/2012,"Buenos Aires, Argentina",within an hour,100%,f,Almagro,-34.61094,-58.42192,Private room in home,2,1 shared bath,2.0,2,1125,8,11/13/2013,1/10/2023,4.88,"[-58.42192, -34.61094]",15.0,USD,"['Hair dryer', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV with standard cable', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own mea"
771408,https://www.airbnb.com/rooms/771408,Rental unit in Capital Federal · ?4.56 · 4 bedrooms · 4 beds · 2 baths,91936,Nicolas,3/12/2010,"New York, NY",within an hour,100%,t,Monserrat,-34.61033,-58.38629,Entire rental unit,6,2 baths,4.0,5,1125,44,12/15/2012,12/16/2023,4.56,"[-58.38629, -34.61033]",69.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Iron', 'Ceiling fan', 'Portable fa"
771593,https://www.airbnb.com/rooms/771593,Rental unit in Buenos Aires · 1 bedroom · 1 bed,4071339,Javier,11/5/2012,"Buenos Aires, Argentina",,,f,Monserrat,-34.61109,-58.38668,Private room in rental unit,1,,1.0,6,60,0,,,,"[-58.38668, -34.61109]",74.0,USD,"['Unavailable: Lock on bedroom door', 'Lock on bedroom door', 'There is no lock on the bedroom door.', 'Unavailable: Kitchen', 'Kitchen', 'Unavailable: Wifi', 'Wifi', 'Unavailable: TV', 'TV', 'Unavailable: Washer', 'Washer', 'Unavailable: Dryer', 'Dryer'"
772453,https://www.airbnb.com/rooms/772453,Rental unit in Buenos Aires · ?4.74 · 4 bedrooms · 4 beds · 2 baths,3771282,Max,10/5/2012,"Buenos Aires, Argentina",within a few hours,98%,f,Recoleta,-34.5991,-58.3871,Entire rental unit,8,2 baths,4.0,3,180,35,2/18/2013,12/5/2023,4.74,"[-58.3871, -34.5991]",227.0,USD,"['City skyline view', 'Hair dryer', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV with standard cable', 'Crib', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where gues"
773069,https://www.airbnb.com/rooms/773069,Loft in Buenos Aires · ?4.70 · 1 bedroom · 3 beds · 1 bath,251561536,Mariana,3/27/2019,"Buenos Aires, Argentina",within a few hours,90%,f,Palermo,-34.57278,-58.43072,Entire loft,4,1 bath,3.0,2,365,82,4/8/2014,12/15/2023,4.7,"[-58.43072, -34.57278]",63.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clo"
776893,https://www.airbnb.com/rooms/776893,Home in Buenos Aires · ?4.56 · 1 bedroom · 1 bed · 1 bath,2034113,Cee Jay,3/29/2012,"Buenos Aires, Argentina",within a few hours,100%,f,Constitucion,-34.62104,-58.38347,Private room in home,2,1 bath,1.0,2,45,128,1/5/2013,11/16/2023,4.56,"[-58.38347, -34.62104]",20.0,USD,"['Bathtub', 'Sachet 2 in 1 shampoo', 'Sachet 2 in 1 conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton Polycotton linens', 'Extra pillows and blankets', 'Clothing "
777158,https://www.airbnb.com/rooms/777158,Home in Buenos Aires · ?5.0 · 8 bedrooms · 13 beds · 6 shared baths,1864747,Irina,3/5/2012,"Buenos Aires, Argentina",within an hour,100%,f,Almagro,-34.61094,-58.42192,Private room in home,15,6 shared baths,13.0,2,1125,5,8/25/2013,12/30/2019,5.0,"[-58.42192, -34.61094]",20.0,USD,"['Hair dryer', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Coo"
777160,https://www.airbnb.com/rooms/777160,Home in Buenos Aires · ?4.67 · 8 bedrooms · 14 beds · 6 baths,1864747,Irina,3/5/2012,"Buenos Aires, Argentina",within an hour,100%,f,Almagro,-34.61094,-58.42192,Private room in home,15,6 baths,14.0,2,1125,4,11/24/2012,12/5/2017,4.67,"[-58.42192, -34.61094]",16.0,USD,"['Hair dryer', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV with standard cable', 'Children?s books and toys', 'Heating', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own me"
778633,https://www.airbnb.com/rooms/778633,Rental unit in Buenos Aires · ?4.17 · 1 bedroom · 2 beds · 1 bath,4105638,Matías,11/9/2012,"Buenos Aires, Argentina",,,f,Recoleta,-34.58945,-58.40458,Entire rental unit,3,1 bath,2.0,10,180,6,1/30/2016,11/30/2018,4.17,"[-58.40458, -34.58945]",29.0,USD,"['Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals']"
780165,https://www.airbnb.com/rooms/780165,Condo in Buenos Aires · ?4.61 · 2 bedrooms · 3 beds · 1.5 baths,233651,Cameron,9/13/2010,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5841,-58.42353,Entire condo,6,1.5 baths,3.0,5,1125,109,12/27/2012,5/18/2020,4.61,"[-58.42353, -34.5841]",165.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Paid washer â?? In building', 'Paid dryer â?? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Ethernet connection', 'TV "
780906,https://www.airbnb.com/rooms/780906,Rental unit in Buenos Aires · ?4.80 · 1 bedroom · 4 beds · 1.5 baths,4118340,Familia,11/11/2012,"Buenos Aires, Argentina",within an hour,98%,t,Chacarita,-34.58158,-58.45122,Entire rental unit,4,1.5 baths,4.0,2,365,154,1/3/2013,11/12/2023,4.8,"[-58.45122, -34.58158]",44.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Famaciy conditioner', 'Liqudo body soap', 'Bidet', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-da"
781546,https://www.airbnb.com/rooms/781546,Rental unit in Buenos Aires · ?4.68 · 1 bedroom · 1 bed · 1 bath,4122313,Rodrigue,11/11/2012,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58579,-58.43642,Entire rental unit,2,1 bath,1.0,2,1125,78,1/7/2013,12/2/2023,4.68,"[-58.43642, -34.58579]",48.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'Drying rack for clothing', 'TV with standard cable', 'Books and reading material', 'Air conditioning', 'Radiant heat"
783377,https://www.airbnb.com/rooms/783377,"Rental unit in Las Canitas, Buenos Aires · ?4.76 · 1 bedroom · 1 bed · 1.5 baths",4130739,Maria Alejandra,11/12/2012,"Los Angeles, CA",within an hour,100%,t,Palermo,-34.56994,-58.43448,Entire rental unit,2,1.5 baths,1.0,2,730,38,4/3/2015,7/31/2023,4.76,"[-58.43448, -34.56994]",54.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and "
785860,https://www.airbnb.com/rooms/785860,Condo in Buenos Aires · ?4.75 · 2 bedrooms · 1 bed · 2 shared baths,4142864,Alicia,11/13/2012,"Buenos Aires, Argentina",within an hour,100%,f,Colegiales,-34.57127,-58.44283,Private room in condo,1,2 shared baths,1.0,3,30,4,12/5/2012,4/8/2022,4.75,"[-58.44283, -34.57127]",33.0,USD,"['Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Cotton linens', 'TV with standard cable', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Elevator', 'The home or building has an elevator that"
787156,https://www.airbnb.com/rooms/787156,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,4149346,Natalia Alejandra,11/14/2012,"Buenos Aires, Argentina",within an hour,100%,t,Belgrano,-34.56451012916242,-58.4545205228216,Entire rental unit,2,1 bath,1.0,15,120,1,12/16/2023,12/16/2023,5.0,"[-58.454520522821596, -34.56451012916242]",30.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storage: close"
787938,https://www.airbnb.com/rooms/787938,Home in Buenos Aires · ?4.70 · 3 bedrooms · 3 beds · 3 baths,530261,Luciano,4/23/2011,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.5882,-58.43105,Entire home,5,3 baths,3.0,7,1125,40,8/31/2014,12/1/2023,4.7,"[-58.43105, -34.5882]",245.0,USD,"['Hair dryer', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV with standard cable', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests ca"
791067,https://www.airbnb.com/rooms/791067,Rental unit in Buenos Aires · ?4.85 · 3 bedrooms · 4 beds · 2.5 baths,4167628,Gaston,11/16/2012,"Buenos Aires, Argentina",within a few hours,100%,t,Recoleta,-34.5903,-58.40255,Entire rental unit,5,2.5 baths,4.0,5,1125,62,12/22/2020,11/16/2023,4.85,"[-58.40255, -34.5903]",,,
795812,https://www.airbnb.com/rooms/795812,Rental unit in Buenos Aires · ?5.0 · 4 bedrooms · 1 bed · 1 shared bath,4191868,Piso Compartido Buenos Aires,11/19/2012,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61541,-58.3789,Private room in rental unit,1,1 shared bath,1.0,18,180,5,12/3/2018,6/4/2023,5.0,"[-58.3789, -34.61541]",15.0,USD,"['Bathtub', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'HDTV with Netflix', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'C"
796411,https://www.airbnb.com/rooms/796411,Rental unit in Buenos Aires · ?4.69 · 1 bedroom · 1 bed · 1 bath,1838943,Sunnie/Randolph,3/1/2012,"Chicago, IL",within an hour,100%,t,Palermo,-34.5854,-58.42739,Entire rental unit,2,1 bath,1.0,3,1125,100,2/19/2013,7/24/2023,4.69,"[-58.42739, -34.5854]",37.0,USD,"['Hair dryer', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV with standard cable', 'AC - split type ductless system', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals"
798023,https://www.airbnb.com/rooms/798023,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,4200777,Hugo,11/20/2012,"Buenos Aires, Argentina",within a day,86%,f,Recoleta,-34.59148,-58.40378,Entire rental unit,2,1 bath,1.0,4,180,2,4/20/2017,3/4/2022,5.0,"[-58.40378, -34.59148]",24.0,USD,"['Bathtub', 'Hair dryer', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Pack â??n play/Travel crib', 'Air conditioning', 'Heating', 'Wifi"
799545,https://www.airbnb.com/rooms/799545,Rental unit in Buenos Aires · ?4.81 · 1 bedroom · 2 beds · 2 baths,499463,Agostina,4/11/2011,"Istanbul, Turkey",within a day,100%,t,Palermo,-34.58061,-58.43274,Entire rental unit,4,2 baths,2.0,30,1125,71,12/11/2012,5/26/2023,4.81,"[-58.43274, -34.58061]",78.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Clothing storage: closet', 'Ethernet connection',"
799676,https://www.airbnb.com/rooms/799676,Rental unit in Buenos Aires · ?4.17 · 2 bedrooms · 2 beds · 2 baths,622759,Barbara,5/24/2011,"Buenos Aires, Argentina",within a few hours,100%,t,Colegiales,-34.57148,-58.45195,Entire rental unit,3,2 baths,2.0,10,300,6,1/18/2013,1/4/2015,4.17,"[-58.45195, -34.57148]",,,
800875,https://www.airbnb.com/rooms/800875,Home in Buenos Aires · ?4.88 · 4 bedrooms · 9 beds · 3.5 baths,4215940,Lilian,11/22/2012,"Buenos Aires, Argentina",within a few hours,100%,t,Villa Crespo,-34.5921,-58.43756,Entire home,11,3.5 baths,9.0,2,1125,306,2/5/2013,12/3/2023,4.88,"[-58.43756, -34.5921]",341.0,USD,"['Hair dryer', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV with standard cable', 'Crib', 'Pack â??n play/Travel crib', 'High chair', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Fire ex"
800959,https://www.airbnb.com/rooms/800959,Rental unit in Buenos Aires · ?4.67 · 2 bedrooms · 2 beds · 1 bath,5488681,Martha,3/16/2013,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.58506,-58.39933,Entire rental unit,2,1 bath,2.0,5,20,3,10/11/2022,11/19/2023,4.67,"[-58.39933, -34.58506]",79.0,USD,"['Courtyard view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Egyptian cotton linens', 'Extra "
801055,https://www.airbnb.com/rooms/801055,Home in Buenos Aires · 1 bedroom · 1 bed · 3 shared baths,4161260,Gustavo,11/15/2012,"Buenos Aires, Argentina",within a few hours,100%,f,San Telmo,-34.62346,-58.37325,Private room in home,1,3 shared baths,1.0,3,7,1,4/1/2019,4/1/2019,5.0,"[-58.37325, -34.62346]",21.0,USD,"['City skyline view', 'Hair dryer', 'Washer', 'Iron', 'TV with standard cable', 'Heating', 'Lock on bedroom door', 'Wifi', 'Dedicated workspace', 'In a common space', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Dishes and s"
801408,https://www.airbnb.com/rooms/801408,Rental unit in Buenos Aires · ?4.86 · 2 bedrooms · 5 beds · 2.5 baths,3176432,Gisela,8/6/2012,"Buenos Aires, Argentina",within a few hours,100%,f,Monserrat,-34.60861,-58.38385,Entire rental unit,4,2.5 baths,5.0,2,1125,95,12/29/2012,12/7/2023,4.86,"[-58.38385, -34.60861]",64.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Extra pillows and blankets', 'Iron', 'TV with standard cable', 'Crib', 'Air conditioning', 'Heating', 'Carbon monoxide alarm', 'Fire "
801415,https://www.airbnb.com/rooms/801415,Rental unit in Buenos Aires · ?4.60 · 1 bedroom · 1 bed · 3 shared baths,4216433,Cristina,11/22/2012,"Buenos Aires, Argentina",within an hour,90%,f,San Telmo,-34.62553,-58.37291,Private room in rental unit,2,3 shared baths,1.0,3,30,5,1/10/2013,11/17/2016,4.6,"[-58.37291, -34.62553]",41.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', '32 HDTV with standard cable', 'Air conditioning', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals"
802295,https://www.airbnb.com/rooms/802295,Home in Buenos Aires · 1 bedroom · 1 bed · 3.5 shared baths,4161260,Gustavo,11/15/2012,"Buenos Aires, Argentina",within a few hours,100%,f,San Telmo,-34.62502,-58.37365,Private room in home,2,3.5 shared baths,1.0,3,1125,0,,,,"[-58.37365, -34.62502]",42.0,USD,"['City skyline view', 'Washer', 'Bed linens', 'Extra pillows and blankets', 'TV with standard cable', 'Heating', 'Lock on bedroom door', 'Wifi', 'Dedicated workspace', 'In a room with a door', 'Kitchen', 'Space where guests can cook their own meals', 'Re"
802486,https://www.airbnb.com/rooms/802486,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 3 shared baths,4216433,Cristina,11/22/2012,"Buenos Aires, Argentina",within an hour,90%,f,San Telmo,-34.62525,-58.37493,Private room in rental unit,2,3 shared baths,1.0,3,1125,1,4/15/2018,4/15/2018,5.0,"[-58.37493, -34.62525]",41.0,USD,"['Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oi"
804799,https://www.airbnb.com/rooms/804799,Loft in Buenos Aires · ?4.92 · 1 bedroom · 1 bed · 1 bath,4236058,Carlos,11/25/2012,"Villa La Angostura, Argentina",within an hour,100%,t,Palermo,-34.57185206723009,-58.43146764724136,Entire loft,2,1 bath,1.0,3,180,39,9/6/2016,12/10/2023,4.92,"[-58.431467647241355, -34.57185206723009]",44.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Safe', 'Clothing storage: closet', "
806108,https://www.airbnb.com/rooms/806108,Rental unit in Buenos Aires · ?4.42 · 1 bedroom · 1 bed · 1 bath,4243531,Carlos,11/25/2012,"Buenos Aires, Argentina",within an hour,100%,f,Retiro,-34.59364,-58.38561,Entire rental unit,2,1 bath,1.0,3,1125,37,4/2/2013,11/12/2023,4.42,"[-58.38561, -34.59364]",24.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Hot water', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Mosquito ne"
808638,https://www.airbnb.com/rooms/808638,Rental unit in Buenos Aires · ?4.86 · 1 bedroom · 1 bed · 1 bath,91936,Nicolas,3/12/2010,"New York, NY",within an hour,100%,t,Balvanera,-34.60898,-58.39313,Entire rental unit,3,1 bath,1.0,4,1125,51,2/16/2013,12/12/2023,4.86,"[-58.39313, -34.60898]",32.0,USD,"['Hair dryer', 'Hot water', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Iron', 'Clothing storage: closet', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Sp"
809738,https://www.airbnb.com/rooms/809738,Rental unit in Buenos Aires · ?4.68 · 1 bedroom · 1 bed · 1.5 baths,4259652,Maria Ayelen,11/27/2012,"Carmelo, Uruguay",within an hour,100%,t,San Telmo,-34.62178,-58.3767,Entire rental unit,3,1.5 baths,1.0,3,1125,403,12/20/2012,12/17/2023,4.68,"[-58.3767, -34.62178]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Clothi"
811357,https://www.airbnb.com/rooms/811357,Rental unit in Buenos Aires · ?4.76 · 1 bedroom · 1 bed · 1 bath,4266577,Tincho,11/27/2012,"Buenos Aires, Argentina",within an hour,100%,t,Belgrano,-34.55851,-58.4644,Entire rental unit,2,1 bath,1.0,1,40,110,5/16/2013,11/12/2023,4.76,"[-58.4644, -34.55851]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron'"
815069,https://www.airbnb.com/rooms/815069,Condo in Buenos Aires · ?4.82 · 2 bedrooms · 4 beds · 2 baths,4281926,Ana,11/29/2012,Argentina,within an hour,100%,f,Recoleta,-34.59577,-58.40691,Entire condo,4,2 baths,4.0,4,1125,44,10/12/2014,12/17/2023,4.82,"[-58.40691, -34.59577]",51.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extr"
817636,https://www.airbnb.com/rooms/817636,Rental unit in Buenos Aires · ?4.50 · 1 bedroom · 1 bed · 3 shared baths,4216433,Cristina,11/22/2012,"Buenos Aires, Argentina",within an hour,90%,f,San Telmo,-34.61946,-58.37383,Private room in rental unit,2,3 shared baths,1.0,3,30,4,3/27/2014,11/12/2023,4.5,"[-58.37383, -34.61946]",34.0,USD,"['Cleaning products', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV with standard cable', 'High chair', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'In a roo"
817637,https://www.airbnb.com/rooms/817637,Rental unit in Buenos Aires · ?2.67 · 1 bedroom · 1 bed · 3 shared baths,4216433,Cristina,11/22/2012,"Buenos Aires, Argentina",within an hour,90%,f,San Telmo,-34.6211,-58.37364,Private room in rental unit,1,3 shared baths,1.0,3,30,3,10/19/2014,11/13/2023,2.67,"[-58.37364, -34.6211]",19.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV with standard cable', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'In a common space', 'Kitchen', 'Space where guests can c"
821420,https://www.airbnb.com/rooms/821420,Home in Buenos Aires · 1 bedroom · 1 bed · 1 shared bath,4161260,Gustavo,11/15/2012,"Buenos Aires, Argentina",within a few hours,100%,f,San Telmo,-34.62282354785003,-58.373595301707866,Private room in home,1,1 shared bath,1.0,3,30,0,,,,"[-58.373595301707866, -34.62282354785003]",19.0,USD,"['Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Heating', 'Lock on bedroom door', 'Security cameras on property', 'la casa cuenta con un siostema de seguridad con camaras de grabaciÃ²n y fotografÃ¬as con aviso inmediato a la poli"
821921,https://www.airbnb.com/rooms/821921,Rental unit in Buenos Aires · ?4.40 · 1 bedroom · 1 bed · 1 shared bath,4216433,Cristina,11/22/2012,"Buenos Aires, Argentina",within an hour,90%,f,San Telmo,-34.62385,-58.37184,Private room in rental unit,1,1 shared bath,1.0,4,30,33,1/29/2013,11/25/2023,4.4,"[-58.37184, -34.62385]",,,
827594,https://www.airbnb.com/rooms/827594,Rental unit in Buenos Aires · ?4.67 · 2 bedrooms · 2 beds · 2.5 baths,530261,Luciano,4/23/2011,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58126,-58.42688,Entire rental unit,4,2.5 baths,2.0,7,1125,27,12/20/2012,10/8/2023,4.67,"[-58.42688, -34.58126]",147.0,USD,"['Hair dryer', 'Washer', 'Hangers', 'Iron', 'TV with standard cable', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Elevat"
